null_replicate,graph_index,target_swaps,accepted_swaps,attempted_swaps,acceptance_rate,changed,randomized_edge_mask
99,70,130,130,378,0.3439153439153439,True,0488c28809e0
99,71,80,80,221,0.36199095022624433,True,00d040006028
99,72,100,100,503,0.1988071570576541,True,00a940001191
99,73,90,90,253,0.3557312252964427,True,002400045055
99,74,140,140,1116,0.12544802867383512,True,00a8400451bb
99,75,190,190,2331,0.08151008151008152,True,0208c108f3fd
99,76,50,50,64,0.78125,True,003000020101
99,77,60,60,103,0.5825242718446602,True,082800010048
99,78,130,130,628,0.2070063694267516,True,002d400020f7
99,79,130,130,431,0.30162412993039445,True,010c0308125b
99,80,110,110,719,0.15299026425591097,True,0030c00020eb
99,81,110,110,316,0.34810126582278483,True,0c40001400bd
99,82,100,100,332,0.30120481927710846,True,00214001305a
99,83,120,120,271,0.44280442804428044,True,004840501d4a
99,84,140,140,519,0.2697495183044316,True,01184110519b
99,85,120,120,790,0.1518987341772152,True,005040101ad9
99,86,110,110,246,0.44715447154471544,True,00b40010049b
99,87,120,120,398,0.3015075376884422,True,083000080aaf
99,88,130,130,431,0.30162412993039445,True,0020c2403972
99,89,140,140,608,0.23026315789473684,True,0030840c1d33
99,90,120,120,331,0.36253776435045315,True,0010c088d03c
99,91,110,110,387,0.2842377260981912,True,004041205193
99,92,80,80,153,0.5228758169934641,True,001202801049
99,93,160,160,2256,0.07092198581560284,True,00d142009dd9
100,0,110,110,292,0.3767123287671233,True,006901043013
100,1,130,130,440,0.29545454545454547,True,00100300a77a
100,2,70,70,169,0.41420118343195267,True,0010001020d8
100,3,70,70,428,0.16355140186915887,True,007000000189
100,4,90,90,255,0.35294117647058826,True,00a8c00000c3
100,5,90,90,222,0.40540540540540543,True,00400020c878
100,6,170,170,1058,0.16068052930056712,True,0012421147bf
100,7,150,150,656,0.22865853658536586,True,001001893cbe
100,8,150,150,1017,0.14749262536873156,True,124d400018f3
100,9,70,70,125,0.56,True,00410000904a
100,10,120,120,564,0.2127659574468085,True,0420c0083159
100,11,100,100,214,0.4672897196261682,True,001081004396
100,12,70,70,167,0.41916167664670656,True,040040008170
100,13,80,80,313,0.25559105431309903,True,001000201899
100,14,100,100,238,0.42016806722689076,True,030842005803
100,15,100,100,470,0.2127659574468085,True,0101c00010b3
100,16,100,100,294,0.3401360544217687,True,0010c0809071
100,17,120,120,304,0.39473684210526316,True,041002801f38
100,18,130,130,738,0.17615176151761516,True,001cc0009378
100,19,170,170,1190,0.14285714285714285,True,0089c208971f
100,20,50,50,58,0.8620689655172413,True,100800042040
100,21,70,70,117,0.5982905982905983,True,00100004a130
100,22,120,120,394,0.30456852791878175,True,0030c2409330
100,23,80,80,166,0.4819277108433735,True,041040090418
100,24,120,120,655,0.183206106870229,True,0408400510f9
100,25,100,100,192,0.5208333333333334,True,040c00081847
100,26,130,130,976,0.13319672131147542,True,001ac0003359
100,27,140,140,512,0.2734375,True,0218c800139b
100,28,100,100,346,0.28901734104046245,True,0050401018c9
100,29,120,120,378,0.31746031746031744,True,00520210905b
100,30,120,120,351,0.3418803418803419,True,05084002185b
100,31,130,130,505,0.25742574257425743,True,08380120183b
100,32,130,130,763,0.17038007863695936,True,00ca400018f3
100,33,210,210,2542,0.08261211644374508,True,08054219d5ff
100,34,100,100,312,0.32051282051282054,True,011100041139
100,35,130,130,367,0.3542234332425068,True,0048c018d10d
100,36,120,120,606,0.19801980198019803,True,0014c00830f1
100,37,170,170,1048,0.16221374045801526,True,008e8208537b
100,38,80,80,157,0.5095541401273885,True,0010c0410058
100,39,120,120,575,0.20869565217391303,True,004a800840f9
100,40,80,80,601,0.13311148086522462,True,0408000001d9
100,41,100,100,269,0.37174721189591076,True,10300004045b
100,42,130,130,344,0.37790697674418605,True,01870208111b
100,43,170,170,1127,0.15084294587400177,True,0200422cb1fd
100,44,90,90,319,0.28213166144200624,True,009c40000099
100,45,110,110,398,0.27638190954773867,True,000c40209159
100,46,130,130,437,0.2974828375286041,True,00244018547c
100,47,110,110,463,0.23758099352051837,True,100840801879
100,48,40,40,64,0.625,True,082000000041
100,49,130,130,484,0.26859504132231404,True,004c40301cb1
100,50,110,110,470,0.23404255319148937,True,0009400839b0
100,51,150,150,676,0.22189349112426035,True,00610208e379
100,52,80,80,188,0.425531914893617,True,005200001069
100,53,70,70,135,0.5185185185185185,True,002001005212
100,54,70,70,233,0.30042918454935624,True,0001000018d2
100,55,90,90,192,0.46875,True,0c020002101b
100,56,20,20,20,1.0,True,001000000080
100,57,90,90,383,0.2349869451697128,True,0001020009d3
100,58,130,130,492,0.26422764227642276,True,0090c0081bb4
100,59,150,150,635,0.23622047244094488,True,000846405b5e
100,60,90,90,412,0.21844660194174756,True,006240004039
100,61,110,110,279,0.3942652329749104,True,080041218097
100,62,100,100,256,0.390625,True,002002845039
100,63,150,150,508,0.2952755905511811,True,1098c0204739
100,64,100,100,274,0.36496350364963503,True,004a8000505a
100,65,160,160,792,0.20202020202020202,True,005046101beb
100,66,130,130,500,0.26,True,00c05004391d
100,67,140,140,748,0.18716577540106952,True,00490001d93e
100,68,110,110,326,0.3374233128834356,True,000900088a7c
100,69,130,130,398,0.32663316582914576,True,001044a19139
100,70,130,130,325,0.4,True,0319418040b2
100,71,80,80,231,0.3463203463203463,True,088140003030
100,72,100,100,371,0.2695417789757412,True,103840001069
100,73,90,90,216,0.4166666666666667,True,080002084899
100,74,140,140,1257,0.11137629276054097,True,001c401090fb
100,75,190,190,2468,0.07698541329011345,True,0118c4019b7f
100,76,50,50,61,0.819672131147541,True,004010080041
100,77,60,60,91,0.6593406593406593,True,080840004180
100,78,130,130,659,0.19726858877086495,True,0230c00008f7
100,79,130,130,510,0.2549019607843137,True,0028a2080a5b
100,80,110,110,610,0.18032786885245902,True,00a28000107b
100,81,110,110,319,0.3448275862068966,True,0040405041ec
100,82,100,100,352,0.2840909090909091,True,000c400058d2
100,83,120,120,324,0.37037037037037035,True,0021e0101313
100,84,140,140,603,0.23217247097844113,True,0620c008503f
100,85,120,120,784,0.15306122448979592,True,0010400938da
100,86,110,110,250,0.44,True,04004018c13c
100,87,120,120,395,0.3037974683544304,True,0020480443b3
100,88,130,130,458,0.2838427947598253,True,01188008991e
100,89,140,140,604,0.23178807947019867,True,000d82089237
100,90,120,120,319,0.3761755485893417,True,00e0400c304d
100,91,110,110,363,0.30303030303030304,True,10104000531e
100,92,80,80,159,0.5031446540880503,True,001040080dc0
100,93,160,160,1897,0.08434370057986294,True,023142005dd9
101,0,110,110,297,0.37037037037037035,True,0828800c1815
101,1,130,130,526,0.24714828897338403,True,002808040f75
101,2,70,70,156,0.44871794871794873,True,008800400059
101,3,70,70,428,0.16355140186915887,True,0060000011c8
101,4,90,90,237,0.379746835443038,True,0408401040b8
101,5,90,90,246,0.36585365853658536,True,0801400022d1
101,6,170,170,1017,0.1671583087512291,True,001811098b7f
101,7,150,150,670,0.22388059701492538,True,000c05081fd3
101,8,150,150,914,0.16411378555798686,True,1249400510f9
101,9,70,70,143,0.48951048951048953,True,04004001401a
101,10,120,120,533,0.225140712945591,True,008a40089159
101,11,100,100,237,0.4219409282700422,True,00c10000069e
101,12,70,70,147,0.47619047619047616,True,042000010078
101,13,80,80,426,0.18779342723004694,True,00004000d05a
101,14,100,100,196,0.5102040816326531,True,00584000a628
101,15,100,100,450,0.2222222222222222,True,000ac00040b3
101,16,100,100,310,0.3225806451612903,True,00094008a151
101,17,120,120,286,0.4195804195804196,True,001902018b16
101,18,130,130,633,0.20537124802527645,True,0049c00112f8
101,19,170,170,975,0.17435897435897435,True,0018c10a739d
101,20,50,50,55,0.9090909090909091,True,082080002002
101,21,70,70,119,0.5882352941176471,True,040080003112
101,22,120,120,387,0.31007751937984496,True,112840281419
101,23,80,80,141,0.5673758865248227,True,001060405018
101,24,120,120,595,0.20168067226890757,True,009a0000199b
101,25,100,100,221,0.45248868778280543,True,040042101943
101,26,130,130,856,0.15186915887850466,True,001d4000b03b
101,27,140,140,561,0.24955436720142601,True,001a4031113d
101,28,100,100,328,0.3048780487804878,True,003080051059
101,29,120,120,388,0.30927835051546393,True,1008400852dc
101,30,120,120,372,0.3225806451612903,True,002044288879
101,31,130,130,489,0.2658486707566462,True,0050021458f8
101,32,130,130,850,0.15294117647058825,True,0028c02019f1
101,33,210,210,2459,0.08540056933712892,True,0054580573ff
101,34,100,100,271,0.36900369003690037,True,080b0000103b
101,35,130,130,441,0.2947845804988662,True,0004c228b131
101,36,120,120,656,0.18292682926829268,True,0030c0203139
101,37,170,170,1014,0.16765285996055226,True,0808c11859f3
101,38,80,80,170,0.47058823529411764,True,0014402010a8
101,39,120,120,604,0.1986754966887417,True,0038800421d9
101,40,80,80,496,0.16129032258064516,True,0012000001f1
101,41,100,100,288,0.3472222222222222,True,0010010891ca
101,42,130,130,365,0.3561643835616438,True,0032c011114e
101,43,170,170,1082,0.15711645101663585,True,0018500d31ef
101,44,90,90,336,0.26785714285714285,True,0150c0000059
101,45,110,110,379,0.29023746701846964,True,0210400419d1
101,46,130,130,434,0.2995391705069124,True,08128208143b
101,47,110,110,415,0.26506024096385544,True,0049400013a9
101,48,40,40,67,0.5970149253731343,True,040000004110
101,49,130,130,399,0.3258145363408521,True,084840149439
101,50,110,110,560,0.19642857142857142,True,02a84000181b
101,51,150,150,715,0.2097902097902098,True,0071001138d7
101,52,80,80,241,0.33195020746887965,True,0014800010d1
101,53,70,70,155,0.45161290322580644,True,00000208c812
101,54,70,70,235,0.2978723404255319,True,00110000108b
101,55,90,90,185,0.4864864864864865,True,002002600949
101,56,20,20,20,1.0,True,002000000040
101,57,90,90,412,0.21844660194174756,True,00010000519e
101,58,130,130,433,0.3002309468822171,True,00394011023d
101,59,150,150,703,0.21337126600284495,True,0030e002523f
101,60,90,90,343,0.26239067055393583,True,0070400008a9
101,61,110,110,242,0.45454545454545453,True,08120200078b
101,62,100,100,245,0.40816326530612246,True,003040080b25
101,63,150,150,504,0.2976190476190476,True,044901196079
101,64,100,100,282,0.3546099290780142,True,0050c0402059
101,65,160,160,748,0.21390374331550802,True,04080388397b
101,66,130,130,504,0.25793650793650796,True,004b02001b2d
101,67,140,140,649,0.21571648690292758,True,0014480139b3
101,68,110,110,395,0.27848101265822783,True,0000822828d9
101,69,130,130,412,0.3155339805825243,True,00504003b16a
101,70,130,130,353,0.36827195467422097,True,093801141168
101,71,80,80,248,0.3225806451612903,True,0088c0014050
101,72,100,100,368,0.2717391304347826,True,016900001059
101,73,90,90,256,0.3515625,True,0010400118c6
101,74,140,140,1111,0.126012601260126,True,00e0400430fb
101,75,190,190,2316,0.08203799654576857,True,018c42003ffb
101,76,50,50,69,0.7246376811594203,True,000002088140
101,77,60,60,91,0.6593406593406593,True,00a040010140
101,78,130,130,808,0.1608910891089109,True,0052820020fb
101,79,130,130,483,0.2691511387163561,True,00204198305d
101,80,110,110,684,0.1608187134502924,True,000b001010f9
101,81,110,110,317,0.3470031545741325,True,11408020005f
101,82,100,100,334,0.2994011976047904,True,044140001833
101,83,120,120,328,0.36585365853658536,True,002c40072053
101,84,140,140,623,0.2247191011235955,True,0050c03090bd
101,85,120,120,757,0.15852047556142668,True,00194001129b
101,86,110,110,250,0.44,True,00c0004414f8
101,87,120,120,423,0.28368794326241137,True,011020080adb
101,88,130,130,476,0.27310924369747897,True,0448401418b5
101,89,140,140,504,0.2777777777777778,True,00504214a23d
101,90,120,120,331,0.36253776435045315,True,005048101ab8
101,91,110,110,362,0.30386740331491713,True,08100048191d
101,92,80,80,136,0.5882352941176471,True,001220084019
101,93,160,160,2091,0.07651841224294596,True,00710300d979
102,0,110,110,265,0.41509433962264153,True,010c400a1851
102,1,130,130,436,0.2981651376146789,True,000122082af5
102,2,70,70,213,0.3286384976525822,True,008040400071
102,3,70,70,417,0.16786570743405277,True,0060000009d0
102,4,90,90,273,0.32967032967032966,True,018040401078
102,5,90,90,207,0.43478260869565216,True,081000001ae8
102,6,170,170,1150,0.14782608695652175,True,00408222b9df
102,7,150,150,588,0.25510204081632654,True,003040072d37
102,8,150,150,798,0.18796992481203006,True,0254c008c1b9
102,9,70,70,117,0.5982905982905983,True,002000045148
102,10,120,120,491,0.24439918533604887,True,006340003073
102,11,100,100,229,0.4366812227074236,True,00901005001f
102,12,70,70,177,0.3954802259887006,True,0034000000e1
102,13,80,80,367,0.21798365122615804,True,00204000504b
102,14,100,100,244,0.4098360655737705,True,00884080b418
102,15,100,100,403,0.24813895781637718,True,010a00080879
102,16,100,100,295,0.3389830508474576,True,001c40006093
102,17,120,120,301,0.39867109634551495,True,004302115017
102,18,130,130,622,0.2090032154340836,True,0219c001109b
102,19,170,170,1117,0.1521933751119069,True,08204318783f
102,20,50,50,55,0.9090909090909091,True,060800040001
102,21,70,70,126,0.5555555555555556,True,010040090061
102,22,120,120,379,0.316622691292876,True,002e02289031
102,23,80,80,170,0.47058823529411764,True,006041005042
102,24,120,120,590,0.2033898305084746,True,0061800012f9
102,25,100,100,204,0.49019607843137253,True,001080021bd0
102,26,130,130,767,0.1694915254237288,True,00b0c0001b39
102,27,140,140,539,0.2597402597402597,True,001c0208a97a
102,28,100,100,311,0.3215434083601286,True,090040081859
102,29,120,120,351,0.3418803418803419,True,007080001ad6
102,30,120,120,361,0.33240997229916897,True,01014208609b
102,31,130,130,491,0.26476578411405294,True,001a80281559
102,32,130,130,840,0.15476190476190477,True,01a040081979
102,33,210,210,2529,0.0830367734282325,True,0070212579ff
102,34,100,100,300,0.3333333333333333,True,020300081079
102,35,130,130,459,0.28322440087145967,True,015801011a3a
102,36,120,120,569,0.210896309314587,True,0058c00050ab
102,37,170,170,1030,0.1650485436893204,True,00c0c40c53f9
102,38,80,80,169,0.47337278106508873,True,014140080049
102,39,120,120,601,0.19966722129783693,True,0150c00008f3
102,40,80,80,520,0.15384615384615385,True,0021000001f1
102,41,100,100,236,0.423728813559322,True,0400400807d8
102,42,130,130,345,0.37681159420289856,True,0213400815aa
102,43,170,170,1020,0.16666666666666666,True,00584014c5bf
102,44,90,90,352,0.2556818181818182,True,008c400010d8
102,45,110,110,447,0.24608501118568232,True,080840201999
102,46,130,130,393,0.33078880407124683,True,00195008132d
102,47,110,110,455,0.24175824175824176,True,006800050879
102,48,40,40,80,0.5,True,080000004090
102,49,130,130,478,0.2719665271966527,True,00e0c201122b
102,50,110,110,494,0.22267206477732793,True,00a840082919
102,51,150,150,745,0.20134228187919462,True,047001003b73
102,52,80,80,232,0.3448275862068966,True,040840000951
102,53,70,70,147,0.47619047619047616,True,0020000c5005
102,54,70,70,269,0.26022304832713755,True,00204000404b
102,55,90,90,195,0.46153846153846156,True,08200140401b
102,56,20,20,20,1.0,True,001000000080
102,57,90,90,391,0.23017902813299232,True,0040000440dd
102,58,130,130,463,0.28077753779697623,True,008842c01879
102,59,150,150,568,0.2640845070422535,True,00404314d077
102,60,90,90,394,0.22842639593908629,True,002840004998
102,61,110,110,293,0.37542662116040953,True,080010241599
102,62,100,100,252,0.3968253968253968,True,00404800923a
102,63,150,150,597,0.25125628140703515,True,00dd0020b02f
102,64,100,100,293,0.3412969283276451,True,010940084119
102,65,160,160,727,0.2200825309491059,True,0059000a2dbb
102,66,130,130,476,0.27310924369747897,True,004544009837
102,67,140,140,702,0.19943019943019943,True,004c0041587d
102,68,110,110,284,0.3873239436619718,True,040880080a5d
102,69,130,130,399,0.3258145363408521,True,08240409305b
102,70,130,130,366,0.3551912568306011,True,02a8c8048152
102,71,80,80,270,0.2962962962962963,True,020940005060
102,72,100,100,511,0.19569471624266144,True,003b00001131
102,73,90,90,230,0.391304347826087,True,0000600450d1
102,74,140,140,1175,0.11914893617021277,True,0038401019eb
102,75,190,190,2412,0.07877280265339967,True,1018c400bb7f
102,76,50,50,60,0.8333333333333334,True,002008001102
102,77,60,60,88,0.6818181818181818,True,014400004050
102,78,130,130,655,0.1984732824427481,True,002c802010fd
102,79,130,130,455,0.2857142857142857,True,0040490c30b3
102,80,110,110,738,0.14905149051490515,True,0029800002f9
102,81,110,110,295,0.3728813559322034,True,04408020813e
102,82,100,100,371,0.2695417789757412,True,002140081961
102,83,120,120,278,0.4316546762589928,True,0040c01512d4
102,84,140,140,549,0.2550091074681239,True,002d020830eb
102,85,120,120,813,0.14760147601476015,True,00484008c85b
102,86,110,110,251,0.43824701195219123,True,00a85000034b
102,87,120,120,441,0.272108843537415,True,000c100842db
102,88,130,130,442,0.29411764705882354,True,0070c01014ab
102,89,140,140,512,0.2734375,True,00302118383b
102,90,120,120,320,0.375,True,082840041678
102,91,110,110,370,0.2972972972972973,True,000240885155
102,92,80,80,172,0.46511627906976744,True,001202041141
102,93,160,160,1902,0.08412197686645637,True,00314a0159b9
103,0,110,110,296,0.3716216216216216,True,0038010d1029
103,1,130,130,403,0.3225806451612903,True,00081a001b6b
103,2,70,70,154,0.45454545454545453,True,00a080000053
103,3,70,70,412,0.16990291262135923,True,0060000009d0
103,4,90,90,286,0.3146853146853147,True,0029400020e2
103,5,90,90,207,0.43478260869565216,True,000300205131
103,6,170,170,1112,0.1528776978417266,True,004904401fdf
103,7,150,150,673,0.22288261515601784,True,02400a041ebb
103,8,150,150,890,0.16853932584269662,True,02e5400013b9
103,9,70,70,122,0.5737704918032787,True,000200211058
103,10,120,120,564,0.2127659574468085,True,003c00049079
103,11,100,100,237,0.4219409282700422,True,00820002135c
103,12,70,70,180,0.3888888888888889,True,1008000040d8
103,13,80,80,407,0.19656019656019655,True,000100089059
103,14,100,100,249,0.40160642570281124,True,000c50007230
103,15,100,100,474,0.2109704641350211,True,0009404020b9
103,16,100,100,249,0.40160642570281124,True,0018800510d1
103,17,120,120,313,0.38338658146964855,True,000412293059
103,18,130,130,617,0.2106969205834684,True,040cc0091079
103,19,170,170,1005,0.1691542288557214,True,0030c20a792f
103,20,50,50,54,0.9259259259259259,True,004100402020
103,21,70,70,102,0.6862745098039216,True,000840402141
103,22,120,120,459,0.26143790849673204,True,00684108e092
103,23,80,80,167,0.47904191616766467,True,006100084418
103,24,120,120,502,0.23904382470119523,True,0008404059f8
103,25,100,100,195,0.5128205128205128,True,00004404d152
103,26,130,130,852,0.15258215962441316,True,003180083939
103,27,140,140,557,0.2513464991023339,True,0810c018913d
103,28,100,100,317,0.31545741324921134,True,011400081859
103,29,120,120,434,0.2764976958525346,True,0008400cd1d4
103,30,120,120,504,0.23809523809523808,True,013040040a75
103,31,130,130,439,0.296127562642369,True,009042451079
103,32,130,130,845,0.15384615384615385,True,0028402039f8
103,33,210,210,2351,0.0893236920459379,True,104148195dff
103,34,100,100,330,0.30303030303030304,True,001280001378
103,35,130,130,416,0.3125,True,0038c201230b
103,36,120,120,641,0.187207488299532,True,0210c00830d9
103,37,170,170,978,0.1738241308793456,True,00e142102b7b
103,38,80,80,171,0.4678362573099415,True,003c0000084a
103,39,120,120,525,0.22857142857142856,True,1010c00820f9
103,40,80,80,603,0.13266998341625208,True,0030000001e9
103,41,100,100,239,0.41841004184100417,True,0004484010d3
103,42,130,130,371,0.3504043126684636,True,0514c0080917
103,43,170,170,1114,0.1526032315978456,True,01c082081bdf
103,44,90,90,385,0.23376623376623376,True,006140002078
103,45,110,110,451,0.24390243902439024,True,004140086199
103,46,130,130,382,0.3403141361256545,True,0009c00817d4
103,47,110,110,489,0.2249488752556237,True,030040081959
103,48,40,40,58,0.6896551724137931,True,001000004180
103,49,130,130,443,0.29345372460496616,True,001a40843531
103,50,110,110,506,0.21739130434782608,True,005880088839
103,51,150,150,676,0.22189349112426035,True,1008422170db
103,52,80,80,274,0.291970802919708,True,009200001119
103,53,70,70,154,0.45454545454545453,True,001040028211
103,54,70,70,200,0.35,True,0000000450d8
103,55,90,90,219,0.410958904109589,True,0440000218ca
103,56,20,20,20,1.0,False,040000000010
103,57,90,90,414,0.21739130434782608,True,0001000811cd
103,58,130,130,477,0.27253668763102723,True,00340018387c
103,59,150,150,643,0.2332814930015552,True,00004618d95e
103,60,90,90,402,0.22388059701492538,True,006200001878
103,61,110,110,294,0.3741496598639456,True,100100441555
103,62,100,100,265,0.37735849056603776,True,00104003309a
103,63,150,150,558,0.26881720430107525,True,00b0c1115163
103,64,100,100,268,0.373134328358209,True,000a40105158
103,65,160,160,893,0.1791713325867861,True,0008a20c71db
103,66,130,130,482,0.2697095435684647,True,0024c002711d
103,67,140,140,704,0.19886363636363635,True,021c0000d91f
103,68,110,110,345,0.3188405797101449,True,0010010438f2
103,69,130,130,418,0.31100478468899523,True,0048402545b1
103,70,130,130,324,0.4012345679012346,True,014988301198
103,71,80,80,243,0.3292181069958848,True,088940001021
103,72,100,100,450,0.2222222222222222,True,007080009078
103,73,90,90,257,0.35019455252918286,True,001041018053
103,74,140,140,923,0.15167930660888407,True,001a4010917b
103,75,190,190,2186,0.08691674290942361,True,00d8c000afbf
103,76,50,50,66,0.7575757575757576,True,082000080005
103,77,60,60,92,0.6521739130434783,True,0a2000001048
103,78,130,130,715,0.18181818181818182,True,0408c00211f9
103,79,130,130,456,0.2850877192982456,True,001c420212ab
103,80,110,110,614,0.1791530944625407,True,0488400008bb
103,81,110,110,312,0.3525641025641026,True,0882000809b6
103,82,100,100,292,0.3424657534246575,True,080900081899
103,83,120,120,314,0.3821656050955414,True,00180189289a
103,84,140,140,506,0.2766798418972332,True,0059800888b7
103,85,120,120,612,0.19607843137254902,True,0018000c5999
103,86,110,110,246,0.44715447154471544,True,02300044403d
103,87,120,120,428,0.2803738317757009,True,04004008a35e
103,88,130,130,503,0.2584493041749503,True,001cc0403097
103,89,140,140,596,0.2348993288590604,True,0058001c1cad
103,90,120,120,322,0.37267080745341613,True,01014209305a
103,91,110,110,342,0.3216374269005848,True,00600180505b
103,92,80,80,150,0.5333333333333333,True,001220201019
103,93,160,160,1952,0.08196721311475409,True,00294a0159d9
104,0,110,110,295,0.3728813559322034,True,001240191438
104,1,130,130,426,0.3051643192488263,True,004002106cde
104,2,70,70,188,0.3723404255319149,True,010000201078
104,3,70,70,373,0.1876675603217158,True,044000001198
104,4,90,90,258,0.3488372093023256,True,00b20000203a
104,5,90,90,250,0.36,True,0800402018e1
104,6,170,170,1034,0.1644100580270793,True,0010a0889cff
104,7,150,150,610,0.2459016393442623,True,000c420332cf
104,8,150,150,815,0.18404907975460122,True,086cc00043b9
104,9,70,70,119,0.5882352941176471,True,040040004318
104,10,120,120,474,0.25316455696202533,True,000d400890f1
104,11,100,100,210,0.47619047619047616,True,08180004048f
104,12,70,70,199,0.35175879396984927,True,0042000040f0
104,13,80,80,441,0.18140589569160998,True,002000201859
104,14,100,100,217,0.4608294930875576,True,044840023821
104,15,100,100,400,0.25,True,01a04000083b
104,16,100,100,298,0.33557046979865773,True,00c100089039
104,17,120,120,258,0.46511627906976744,True,041042012b16
104,18,130,130,717,0.18131101813110181,True,00ac4001187a
104,19,170,170,974,0.17453798767967146,True,007041186c3f
104,20,50,50,56,0.8928571428571429,True,020200202010
104,21,70,70,123,0.5691056910569106,True,011000041121
104,22,120,120,449,0.267260579064588,True,0028c2489141
104,23,80,80,196,0.40816326530612246,True,007001044011
104,24,120,120,633,0.1895734597156398,True,008a4000519b
104,25,100,100,219,0.45662100456621,True,0014020842a9
104,26,130,130,799,0.16270337922403003,True,0058400468b9
104,27,140,140,525,0.26666666666666666,True,005a81001373
104,28,100,100,341,0.2932551319648094,True,009040088919
104,29,120,120,390,0.3076923076923077,True,00780004c01f
104,30,120,120,422,0.2843601895734597,True,00294400429b
104,31,130,130,484,0.26859504132231404,True,0058c00844cb
104,32,130,130,852,0.15258215962441316,True,0030401039f8
104,33,210,210,2499,0.08403361344537816,True,0065080d75ff
104,34,100,100,301,0.33222591362126247,True,0800c00018f2
104,35,130,130,460,0.2826086956521739,True,00c842042b91
104,36,120,120,596,0.20134228187919462,True,0049401018f1
104,37,170,170,1034,0.1644100580270793,True,02894204937b
104,38,80,80,168,0.47619047619047616,True,100840200858
104,39,120,120,549,0.2185792349726776,True,010b40001173
104,40,80,80,519,0.15414258188824662,True,0820000000f9
104,41,100,100,217,0.4608294930875576,True,00210040155a
104,42,130,130,338,0.38461538461538464,True,00564408806b
104,43,170,170,1087,0.15639374425023,True,1048402434ff
104,44,90,90,393,0.22900763358778625,True,00c240001078
104,45,110,110,442,0.248868778280543,True,022100081959
104,46,130,130,400,0.325,True,004142082cf2
104,47,110,110,440,0.25,True,0049400102b9
104,48,40,40,62,0.6451612903225806,True,001000008140
104,49,130,130,545,0.23853211009174313,True,1008c2211833
104,50,110,110,486,0.22633744855967078,True,001c4008a039
104,51,150,150,712,0.21067415730337077,True,1059000056bb
104,52,80,80,207,0.3864734299516908,True,0800400050b8
104,53,70,70,134,0.5223880597014925,True,0000000c9450
104,54,70,70,229,0.3056768558951965,True,0000000450d8
104,55,90,90,171,0.5263157894736842,True,0042080808c3
104,56,20,20,20,1.0,True,002000000040
104,57,90,90,442,0.20361990950226244,True,0010400003cd
104,58,130,130,479,0.27139874739039666,True,02304010385e
104,59,150,150,598,0.2508361204013378,True,0041830832d7
104,60,90,90,370,0.24324324324324326,True,003040008938
104,61,110,110,299,0.36789297658862874,True,0440200414cb
104,62,100,100,249,0.40160642570281124,True,0000408834d8
104,63,150,150,532,0.2819548872180451,True,048881195159
104,64,100,100,273,0.3663003663003663,True,008a4001105a
104,65,160,160,780,0.20512820512820512,True,001a8088355f
104,66,130,130,436,0.2981651376146789,True,000154091939
104,67,140,140,691,0.20260492040520983,True,004d0000b55b
104,68,110,110,357,0.3081232492997199,True,00308004146b
104,69,130,130,376,0.34574468085106386,True,005200882d71
104,70,130,130,364,0.35714285714285715,True,0948c80840aa
104,71,80,80,217,0.3686635944700461,True,029040001860
104,72,100,100,428,0.2336448598130841,True,0038400108f0
104,73,90,90,240,0.375,True,000148001391
104,74,140,140,1009,0.13875123885034688,True,0418400431bb
104,75,190,190,2278,0.08340649692712906,True,0808c210f9bf
104,76,50,50,70,0.7142857142857143,True,044000080005
104,77,60,60,93,0.6451612903225806,True,0049000100c0
104,78,130,130,692,0.18786127167630057,True,00b0c00005bb
104,79,130,130,448,0.29017857142857145,True,0042401a1875
104,80,110,110,734,0.14986376021798364,True,0030800028fa
104,81,110,110,288,0.3819444444444444,True,0810040481ba
104,82,100,100,347,0.2881844380403458,True,00314001201b
104,83,120,120,336,0.35714285714285715,True,01c0400c1907
104,84,140,140,584,0.23972602739726026,True,0620c200127b
104,85,120,120,741,0.16194331983805668,True,006040005a7a
104,86,110,110,273,0.40293040293040294,True,0400440910ea
104,87,120,120,427,0.2810304449648712,True,0002422023d3
104,88,130,130,456,0.2850877192982456,True,01488008985e
104,89,140,140,497,0.28169014084507044,True,001244181739
104,90,120,120,311,0.3858520900321543,True,00494808a01b
104,91,110,110,363,0.30303030303030304,True,00140049105d
104,92,80,80,151,0.5298013245033113,True,0010410013c0
104,93,160,160,2017,0.07932573128408528,True,0071410154f9
105,0,110,110,279,0.3942652329749104,True,003440082638
105,1,130,130,418,0.31100478468899523,True,00120409067d
105,2,70,70,188,0.3723404255319149,True,0090000002b8
105,3,70,70,318,0.22012578616352202,True,0024000011d0
105,4,90,90,248,0.3629032258064516,True,0028401040e8
105,5,90,90,206,0.4368932038834951,True,040800044951
105,6,170,170,1054,0.16129032258064516,True,00c003405bbf
105,7,150,150,621,0.24154589371980675,True,000922411a3f
105,8,150,150,896,0.16741071428571427,True,065c40000bb9
105,9,70,70,135,0.5185185185185185,True,000040405148
105,10,120,120,579,0.20725388601036268,True,00694000609b
105,11,100,100,212,0.4716981132075472,True,00010088847c
105,12,70,70,189,0.37037037037037035,True,0230000000c9
105,13,80,80,407,0.19656019656019655,True,001200001259
105,14,100,100,263,0.38022813688212925,True,00088808b910
105,15,100,100,469,0.21321961620469082,True,000b001010b9
105,16,100,100,282,0.3546099290780142,True,044040086039
